id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
560906938787623596,Rental unit in Newark · 1 bedroom · 1 bed · 1 bath,17500210,Peter,,Central,40.74841,-74.16963,Entire home/apt,70,30,0,,,1,75,0,
561825739500113037,Rental unit in Newark · ★5.0 · 1 bedroom · 2 beds · 1 bath,193718645,Lh Augustin,,Central,40.73434,-74.17516,Entire home/apt,125,2,29,2023-12-15,1.51,4,0,17,
568176744927461314,Rental unit in Newark · ★4.47 · 3 bedrooms · 3 beds · 2 baths,241962852,Darlene,,Central,40.73742,-74.19184,Entire home/apt,170,2,18,2023-12-26,0.82,3,0,15,
568901082150174727,Rental unit in Newark · ★4.90 · 2 bedrooms · 3 beds · 1 bath,313129563,Joe,,Central,40.73693,-74.17318,Entire home/apt,225,2,78,2023-12-24,3.50,17,358,46,
569555540825506763,Rental unit in Newark · ★4.26 · 1 bedroom · 2 beds · 1 bath,48869670,Andres,,East,40.73126,-74.16459,Entire home/apt,95,5,19,2023-12-09,0.90,6,360,10,
571088028775031181,Rental unit in Newark · 2 bedrooms · 2 beds · 1 bath,79153497,Natalie,,East,40.72829,-74.15258,Entire home/apt,170,2,1,2023-11-06,0.54,9,88,1,
573322738324072731,Home in Newark · ★3.48 · 1 bedroom · 1 bed · 1 bath,392898151,Jaunt,,Central,40.72939,-74.1813,Entire home/apt,51,1,23,2023-06-04,1.06,41,303,7,
573790503692626119,Home in Newark · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.7571,-74.18827,Private room,31,90,4,2023-09-07,0.33,65,350,4,
573978990417850683,Rental unit in Newark · ★4.86 · 1 bedroom · 3 beds · 1 bath,441169480,The Luxury Experience,,Central,40.74407,-74.18025,Entire home/apt,228,1,77,2023-04-09,3.69,2,364,17,
575434758877998479,Rental unit in Newark · ★4.89 · 1 bedroom · 1 bed · 1 bath,447944595,Peter,,West,40.746482511482675,-74.19594003944988,Entire home/apt,71,2,18,2023-12-27,4.95,1,157,18,
575579000206736499,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,128463196,Adetokunbo,,South,40.72441,-74.19851,Private room,44,1,0,,,1,362,0,
576877410831494526,Home in Newark · ★4.84 · 4 bedrooms · 4 beds · 2 baths,190614402,Kadesha,,West,40.74438,-74.20687,Entire home/apt,219,1,68,2023-12-23,3.09,2,74,45,
577390920135797250,Home in Newark · ★4.26 · 1 bedroom · 1 bed · 1 private bath,445041153,Mercedes,,South,40.71531,-74.21402,Private room,72,1,23,2023-10-13,1.05,6,362,9,
578415329037256481,Rental unit in Newark · ★4.63 · Studio · 1 bed · 1 bath,444925168,Al,,Central,40.74832,-74.1817,Entire home/apt,71,2,19,2023-12-14,1.98,1,329,19,
583412836198666344,Rental unit in Newark · ★4.41 · 2 bedrooms · 3 beds · 1 bath,77532227,Keren,,Central,40.74837,-74.16915,Entire home/apt,339,2,44,2023-11-05,2.12,1,360,18,
583615942043658042,Guest suite in East Orange · ★4.93 · 1 bedroom · 1 bed · 1 bath,288436049,Shalanda & Kelvin,,North,40.76739,-74.19008,Entire home/apt,118,1,15,2023-12-17,2.26,1,364,15,
584068534493229909,Rental unit in Newark · ★4.84 · 2 bedrooms · 3 beds · 1 bath,238501905,Ruy,,East,40.7334,-74.16342,Entire home/apt,120,1,90,2023-11-26,4.29,6,335,44,
584700963948938250,Rental unit in Newark · ★4.86 · 1 bedroom · 1 bed · 1 bath,448960386,Bedrock,,Central,40.73766,-74.1691,Entire home/apt,145,2,44,2023-11-12,2.21,2,303,19,
587140782190621151,Rental unit in Newark · ★4.56 · 2 bedrooms · 2 beds · 1 bath,387270699,Bryant,,West,40.74027,-74.23666,Entire home/apt,119,5,15,2023-12-18,0.74,4,0,9,
587839664207907826,Rental unit in Newark · ★4.63 · 3 bedrooms · 4 beds · 1 bath,428712403,Andy,,South,40.71283,-74.20933,Entire home/apt,157,1,86,2023-12-14,4.36,2,79,36,
589156292773338843,Rental unit in Newark · ★4.96 · 1 bedroom · 2 beds · 1 bath,313129563,Joe,,Central,40.7386,-74.16611,Entire home/apt,192,2,49,2023-12-25,2.29,17,352,27,
589266434469915010,Rental unit in Newark · ★4.71 · 2 bedrooms · 2 beds · 2 baths,63542223,Hafh,,East,40.72656,-74.16769,Entire home/apt,134,3,51,2023-12-08,2.46,2,361,31,
590378949393944088,Rental unit in Newark · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,347646634,Marian,,Central,40.74719,-74.18802,Private room,60,1,15,2023-10-29,0.71,9,360,7,
591153158013002242,Home in Newark · ★4.89 · 1 bedroom · 1 bed · 1 private bath,451342565,Christopher,,South,40.72571,-74.20546,Private room,56,3,61,2023-12-25,2.89,3,346,39,
592150794827838466,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75677,-74.18914,Private room,35,90,2,2023-08-19,0.20,65,365,2,
592743069287560760,Home in Newark · ★4.73 · 3 bedrooms · 3 beds · 2 baths,9861669,Chery,,South,40.72882,-74.21323,Entire home/apt,151,1,44,2023-10-23,2.18,1,0,16,
592905463314647265,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75663,-74.18728,Private room,35,90,1,2023-04-09,0.11,65,365,1,
593798946327199589,Rental unit in Newark · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,26250193,Gustavo A.,,North,40.75827,-74.17838,Private room,58,5,5,2023-10-27,0.26,3,359,4,
594773701978083040,Home in Newark · ★4.47 · 2 bedrooms · 2 beds · 1.5 baths,452098029,Sadat,,West,40.744804,-74.197182,Entire home/apt,139,2,43,2023-12-26,2.09,2,363,17,
595434096945888352,Home in Newark · ★4.70 · 1 bedroom · 1 bed · 1 bath,443930461,Richard,,West,40.74643,-74.20678,Entire home/apt,121,1,36,2023-12-10,4.24,2,0,36,
597192426298049083,Home in Newark · ★4.64 · 2 bedrooms · 2 beds · 1 bath,92856476,Aminot,,South,40.72254,-74.19231,Entire home/apt,190,3,22,2023-10-08,1.05,22,345,3,
597656006311038189,Rental unit in Newark · ★4.75 · 2 bedrooms · 2 beds · 1 bath,113711297,Johnny,,Central,40.76049,-74.17022,Entire home/apt,109,2,99,2023-12-08,5.03,4,70,41,
599356828249677115,Rental unit in Newark · ★4.64 · 2 bedrooms · 2 beds · 1 bath,24815236,Mario,,West,40.74506,-74.19762,Entire home/apt,93,7,11,2023-12-23,0.62,27,346,9,
600780265190661132,Home in Newark · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,212693162,Kingsley,,West,40.74168,-74.19472,Private room,91,1,8,2022-12-29,0.38,36,362,0,
601394255672211972,Rental unit in Newark · 1 bedroom · 2 beds · 2 baths,357754550,Kareem,,Central,40.73467,-74.17524,Entire home/apt,462,3,1,2022-04-26,0.05,5,362,0,
602357537665774927,Rental unit in Newark · 3 bedrooms · 3 beds · 1 bath,272344630,Todd,,Central,40.75155,-74.18521,Entire home/apt,160,2,1,2022-04-24,0.05,1,362,0,
605474401869532458,Loft in Newark · ★4.63 · 1 bedroom · 1 bed · 1 bath,379560163,Oluwaseyi,,South,40.71259,-74.20795,Entire home/apt,133,5,16,2023-10-08,0.78,7,358,8,
605600497282031742,Rental unit in Newark · ★4.78 · 2 bedrooms · 3 beds · 1 bath,115163921,Jéss,,East,40.728092193603516,-74.15442657470703,Entire home/apt,137,3,121,2023-12-17,5.92,4,313,40,
608545200140717234,Rental unit in Newark · ★2.57 · 2 bedrooms · 1 bed · 2 baths,455009191,Annwins Place,,South,40.71908,-74.20647,Private room,53,1,7,2022-06-26,0.34,5,54,0,
608557625374546300,Rental unit in Newark · ★4.24 · 1 bedroom · 1 bed · 1 shared bath,455009191,Annwins Place,,South,40.71932,-74.20642,Private room,54,1,46,2023-12-11,2.24,5,362,30,
608568452284990204,Rental unit in Newark · ★4.22 · 1 bedroom · 1 bed · 1 shared bath,455009191,Annwins Place,,South,40.71749,-74.20688,Private room,60,1,59,2023-12-15,2.86,5,362,28,
612386942030628189,Rental unit in Newark · ★4.76 · 1 bedroom · 1 bed · 1 private bath,307728264,Abby,,West,40.74065,-74.19488,Private room,104,3,41,2023-12-18,2.01,1,177,26,
612413975847834591,Guest suite in Newark · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,437180550,Joy,,East,40.73323,-74.17152,Entire home/apt,164,2,28,2023-12-10,1.80,1,88,21,
612518901530232617,Home in Newark · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,108860009,River,,North,40.77581,-74.16558,Private room,48,2,30,2023-12-16,1.48,2,242,21,
614743089412385521,Rental unit in Newark · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,424584754,Budget BNB,,South,40.71042,-74.22282,Private room,54,3,10,2023-11-30,0.50,9,177,6,
616148262800720898,Home in Hillside · ★4.78 · 6 bedrooms · 19 beds · 2.5 baths,380038001,Leslie,,South,40.70535,-74.21807,Entire home/apt,600,3,9,2023-12-12,0.73,1,361,8,
616153024668106416,Rental unit in Newark · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,455009191,Annwins Place,,South,40.718391,-74.207504,Private room,57,1,28,2023-12-27,1.42,5,362,11,
617928697093283027,Home in Newark · 1 bedroom · 1 bed · 1 private bath,27896585,Amanda,,South,40.7279,-74.20898,Private room,90,1,1,2022-10-02,0.07,2,363,0,
621858047516863026,Rental unit in Newark · ★5.0 · 1 bedroom · 2 beds · 1 private bath,411930291,Pamela,,South,40.7132,-74.19658,Private room,120,1,25,2023-12-26,1.41,4,349,23,
623616147346453858,Loft in Newark · ★4.89 · 2 bedrooms · 7 beds · 1 bath,441169480,The Luxury Experience,,Central,40.74428,-74.18259,Entire home/apt,282,1,45,2023-05-28,2.50,2,365,14,
625440481253899062,Home in Newark · 1 bedroom · 1 bed · 1 bath,52659070,Adrienne,,Central,40.75675,-74.1877,Private room,30,90,1,2022-07-07,0.06,65,365,0,
626151035266639382,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,424584754,Budget BNB,,South,40.71047,-74.22261,Private room,45,3,2,2022-06-29,0.11,9,12,0,
626151060732137429,Rental unit in Newark · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,424584754,Budget BNB,,South,40.7114,-74.22412,Private room,48,3,13,2023-12-23,0.96,9,176,11,
626151389754710424,Rental unit in Newark · ★4.14 · 1 bedroom · 1 bed · 1 shared bath,424584754,Budget BNB,,South,40.71121,-74.22364,Private room,57,2,14,2023-11-17,0.71,9,176,11,
626913059175035075,Rental unit in Newark · ★4.95 · 1 bedroom · 2 beds · 1 bath,313129563,Joe,,Central,40.74474,-74.18187,Entire home/apt,146,2,110,2023-12-30,5.55,17,0,56,
627733969107955852,Rental unit in Newark · ★4.90 · 2 bedrooms · 3 beds · 2 baths,186328264,Said & Sue-Ann,,Central,40.73304,-74.17576,Entire home/apt,160,3,61,2023-12-20,3.14,7,345,36,
630331556645830164,Home in Newark · ★5.0 · 5 bedrooms · 9 beds · 2 baths,259325636,Defina,,South,40.708836,-74.205482,Entire home/apt,757,2,20,2023-12-05,1.28,1,89,19,
632601298413949674,Rental unit in Newark · ★4.78 · 1 bedroom · 2 beds · 1 bath,67932442,Netonia,,Central,40.72542,-74.17611,Entire home/apt,109,7,9,2023-12-23,0.51,4,350,5,
632647149590537175,Rental unit in Newark · ★4.87 · 3 bedrooms · 3 beds · 1 bath,353453114,Zee,,South,40.71349,-74.2206,Entire home/apt,198,2,15,2023-12-25,0.80,8,363,12,
632786414327340837,Rental unit in Newark · ★4.60 · 2 bedrooms · 2 beds · 1 bath,460437346,Alain,,South,40.714493,-74.210571,Entire home/apt,75,30,5,2023-10-05,0.30,1,312,4,
637461842293035348,Rental unit in Newark · 3 bedrooms · 3 beds · 2 baths,395109957,Jean,,North,40.76517,-74.16408,Entire home/apt,,1,0,,,4,28,0,
638319855936563440,Home in Newark · ★4.80 · 1 bedroom · 1 bed · 1 bath,52659070,Adrienne,,Central,40.75741,-74.18863,Private room,30,90,5,2023-10-22,0.27,65,364,3,
638320087426738400,Home in Newark · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75705,-74.18692,Private room,30,90,4,2023-12-11,0.41,65,365,4,
638945640157760785,Home in Newark · ★4.60 · 1 bedroom · 1 bed · 1 bath,52659070,Adrienne,,Central,40.75715,-74.18832,Private room,32,90,5,2023-09-01,0.29,65,365,2,
639319022133152649,Rental unit in Newark · ★4.48 · 3 bedrooms · 4 beds · 1 bath,428712403,Andy,,South,40.71325,-74.21019,Entire home/apt,150,1,58,2023-12-17,4.52,2,74,52,
639882102810549496,Rental unit in Newark · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,424584754,Budget BNB,,South,40.7112,-74.22234,Private room,43,1,5,2023-03-14,0.40,9,176,4,
641112943666036881,Guesthouse in Newark · ★4.92 · 1 bedroom · 1 bed · 1 bath,170249577,Carla,,East,40.7223,-74.15743,Entire home/apt,146,3,13,2023-12-02,0.75,1,266,7,
644369413257729058,Rental unit in Newark · ★4.48 · 3 bedrooms · 3 beds · 1 bath,378828854,Jamiu,,South,40.7119565,-74.2087382,Entire home/apt,151,1,31,2023-12-16,1.76,2,173,18,
644874950711885424,Rental unit in Newark · ★3.86 · 1 bedroom · 1 bed · 1 bath,48869670,Andres,,East,40.73008,-74.16375,Entire home/apt,95,5,14,2023-10-02,0.80,6,360,5,
648512252139443052,Rental unit in Newark · ★4.64 · 1 bedroom · 1 bed · 1 bath,402036489,Aaliyah,,South,40.72422,-74.21364,Entire home/apt,110,1,13,2023-12-10,1.27,3,0,13,
649366342687932156,Rental unit in Newark · ★4.71 · 2 bedrooms · 3 beds · 1 bath,48869670,Andres,,East,40.73126,-74.16414,Entire home/apt,150,4,17,2023-12-12,1.08,6,362,15,
649521421949592680,Home in Newark · ★4.75 · 1 bedroom · 1 bed · 1 bath,52659070,Adrienne,,Central,40.75804,-74.18664,Private room,30,90,4,2023-10-01,0.43,65,324,4,
657120524343523120,Rental unit in Newark · ★4.89 · 2 bedrooms · 3 beds · 1 bath,314532964,Perose,,Central,40.72726,-74.18109,Entire home/apt,206,1,28,2023-12-03,1.54,13,165,25,
660776927676572080,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.75802,-74.18736,Private room,30,90,2,2023-11-04,0.58,65,365,2,
661118942263593091,Rental unit in Newark · ★4.0 · 1 bedroom · 1 bed · 1 bath,88327797,Kevin,,South,40.70526,-74.21305,Entire home/apt,76,2,7,2023-11-04,0.39,7,361,6,
661370089168991565,Rental unit in Newark · 2 bedrooms · 2 beds · 1 bath,74169258,Mariam,,East,40.731379719805034,-74.13875995899188,Entire home/apt,250,60,1,2023-12-01,1,1,365,1,
663055220312579684,Rental unit in Newark · ★4.10 · 2 bedrooms · 2 beds · 1 bath,378828854,Jamiu,,South,40.711,-74.20759,Entire home/apt,112,1,10,2023-12-08,0.66,2,349,7,
664544200568197280,Rental unit in Newark · ★4.56 · 2 bedrooms · 2 beds · 1 bath,331261351,M,,East,40.73323,-74.14165,Entire home/apt,186,1,9,2023-09-04,0.57,1,359,6,
664598300892592363,Rental unit in Newark · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,326249843,C&W Capital,,North,40.76618,-74.16234,Private room,48,2,83,2023-12-26,4.81,5,9,53,
665041461025606026,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,52659070,Adrienne,,Central,40.7567,-74.18687,Private room,30,90,1,2023-07-01,0.16,65,364,1,
668264105447137580,Rental unit in Newark · ★4.32 · 1 bedroom · 2 beds · 1 bath,357754550,Kareem,,Central,40.7332,-74.17494,Entire home/apt,154,3,24,2023-11-29,1.37,5,0,16,
668736568702583798,Rental unit in Newark · ★4.58 · 1 bedroom · 3 beds · 1 bath,468884150,Jeremiah,,South,40.70518,-74.21762,Entire home/apt,106,1,111,2023-12-20,6.31,2,356,70,
669083236744690287,Home in Newark · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,468990106,María Dolores,,South,40.6983048,-74.1990161,Private room,75,1,27,2023-12-16,1.53,3,355,19,
669791984058932713,Rental unit in Newark · ★4.79 · 3 bedrooms · 4 beds · 2 baths,181431324,Tyquorn,,Central,40.75719,-74.17355,Entire home/apt,267,2,19,2023-05-29,1.08,1,118,7,
670467607740510746,Home in Newark · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,468990106,María Dolores,,South,40.69831755724235,-74.19907953590155,Private room,62,1,10,2023-08-19,0.56,3,363,3,
670500760782497202,Vacation home in Newark · ★5.0 · 3 bedrooms · 1 bed · 1.5 shared baths,468990106,María Dolores,,South,40.69903,-74.19842,Private room,73,1,86,2023-12-28,4.83,3,0,65,
670743388320132902,Rental unit in Newark · ★4.67 · 2 bedrooms · 2 beds · 1 bath,24815236,Mario,,West,40.7461,-74.19784,Entire home/apt,110,7,6,2023-11-16,0.35,27,333,5,
673108337347892744,Rental unit in Newark · ★4.97 · 2 bedrooms · 4 beds · 2 baths,338687664,Shaun,,Central,40.7341385,-74.17605530000002,Entire home/apt,214,3,38,2023-12-23,4.25,7,257,38,
674702099414542293,Home in Newark · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,451342565,Christopher,,South,40.72593,-74.20542,Private room,37,5,32,2023-12-24,1.84,3,126,20,
676403425438099844,Townhouse in Newark · ★4.92 · 3 bedrooms · 3 beds · 2 baths,31549697,Andre,,South,40.68912,-74.19823,Entire home/apt,229,1,49,2023-12-28,2.82,2,304,34,
676614632232298936,Home in Newark · ★4.97 · 7 bedrooms · 8 beds · 4.5 baths,31549697,Andre,,South,40.68851,-74.19982,Entire home/apt,557,1,29,2023-12-04,1.74,2,0,23,
676758745392965229,Home in Newark · 2 bedrooms · 2 beds · 1 bath,410591250,Bashon,,South,40.72717,-74.20971,Entire home/apt,357,14,2,2022-11-27,0.12,2,82,0,
677065845616413416,Townhouse in Newark · ★4.87 · 2 bedrooms · 2 beds · 1 bath,470842840,Caniggia And Reinaldo,,West,40.75004,-74.19099,Entire home/apt,147,1,53,2023-12-04,3.14,1,0,34,
678099330183834207,Rental unit in Newark · ★4.68 · 1 bedroom · 3 beds · 1 bath,400941075,Great Times,,East,40.73348,-74.17132,Entire home/apt,185,1,19,2023-12-11,2.92,5,263,19,
679014133716563609,Home in Newark · 1 bedroom · 1 bed · 1 shared bath,172508456,Dexter,,North,40.76479,-74.1748,Private room,42,31,0,,,6,360,0,
679015681865231522,Serviced apartment in Newark · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,236804347,Friday,,South,40.7076472,-74.2131279,Private room,78,1,52,2023-12-17,3.01,12,346,37,
679600293800461885,Home in Newark · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,139740220,Partha & Rita,,South,40.7092313,-74.20915099999999,Private room,42,3,56,2023-12-27,3.27,3,361,48,
680113131443487826,Rental unit in Newark · ★4.70 · 2 bedrooms · 2 beds · 1 bath,61241326,Remi,,East,40.72718,-74.15983,Entire home/apt,151,1,44,2023-12-24,2.74,2,359,27,
680337785183078282,Rental unit in Newark · ★4.81 · 3 bedrooms · 3 beds · 2 baths,338499596,Alejandra,,Central,40.72689,-74.18051,Entire home/apt,135,1,85,2023-12-17,5.10,2,86,62,
680509810487125829,Home in Newark · ★4.64 · 1 bedroom · 1 bed · 1 private bath,370008282,Yomi,,Central,40.74764,-74.18731,Private room,63,1,33,2023-12-10,1.94,23,179,15,
680531315667236976,Home in Newark · ★4.47 · 1 bedroom · 1 bed · 1 private bath,370008282,Yomi,,Central,40.74648,-74.18682,Private room,60,1,17,2023-12-30,0.99,23,89,10,
681183785719948447,Rental unit in Newark · ★4.96 · 3 bedrooms · 3 beds · 2 baths,472079148,Ayo,,South,40.7087488,-74.2081879,Entire home/apt,173,2,24,2023-11-24,1.49,1,333,18,
681778094861630768,Rental unit in Newark · ★4.79 · 3 bedrooms · 3 beds · 2 baths,263532917,Afolabi,,West,40.74524,-74.19883,Entire home/apt,175,3,28,2023-12-12,1.68,3,362,20,
683873703868711073,Home in Newark · 4 bedrooms · 4 beds · 2 baths,387330472,Shane,,West,40.7435693,-74.22011069999999,Entire home/apt,1000,1,0,,,1,365,0,
683971020404271815,Home in Newark · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,10023805,Andres,,North,40.76524,-74.16772,Private room,49,2,28,2023-12-12,1.66,2,363,20,
684573063436896493,Rental unit in Newark · ★4.85 · 2 bedrooms · 3 beds · 1 bath,44008190,Sojourney,,East,40.7266004,-74.15879199999999,Entire home/apt,172,1,34,2023-12-26,2.02,16,358,14,
685637546938224240,Loft in Newark · ★4.94 · 2 bedrooms · 3 beds · 2 baths,112120447,Liz,,East,40.72864,-74.16021,Entire home/apt,145,2,83,2023-12-20,4.86,4,0,64,
686579123325075277,Condo in Newark · ★4.29 · 3 bedrooms · 3 beds · 1 bath,24815236,Mario,,West,40.74052,-74.19962,Entire home/apt,534,300,7,2023-11-10,0.54,27,361,6,
688317299639726757,Townhouse in Newark · ★4.67 · 2 bedrooms · 2 beds · 1 bath,145204721,Kidell,,Central,40.73044,-74.18968,Entire home/apt,175,2,70,2023-12-29,4.16,1,280,47,
688898688455949621,Rental unit in Newark · ★4.89 · 1 bedroom · 4 beds · 1 bath,376444819,Creating Real,,East,40.73284,-74.17359,Entire home/apt,248,1,65,2023-12-29,4.02,10,0,45,
689257520516355798,Condo in Newark · ★4.78 · 3 bedrooms · 3 beds · 1 bath,304477249,Jazmin,,Central,40.74152,-74.18507,Entire home/apt,209,2,58,2023-12-24,3.66,1,182,47,
690395463511406521,Home in Newark · ★4.92 · 1 bedroom · 1 bed · 2 shared baths,474309361,Sarah,,North,40.77072,-74.16108,Private room,59,1,83,2023-12-27,8.01,4,146,83,
690556703959259050,Rental unit in Newark · ★4.73 · 1 bedroom · 2 beds · 1 bath,263532917,Afolabi,,West,40.74436,-74.19768,Entire home/apt,103,3,22,2023-12-18,1.37,3,363,19,
690775341465325293,Bungalow in Newark · ★4.35 · 1 bedroom · 3 beds · 1 bath,328147917,Tanita,,South,40.70746,-74.20398,Entire home/apt,139,2,49,2023-11-26,2.93,1,316,35,
691483084558766700,Rental unit in Newark · ★4.82 · Studio · 1 bed · 1 bath,275715916,Jasmine,,Central,40.737,-74.16907,Entire home/apt,169,2,22,2023-07-24,1.40,1,179,12,
691861374433452484,Rental unit in Newark · ★4.72 · 2 bedrooms · 4 beds · 1 bath,44008190,Sojourney,,East,40.7266004,-74.15879199999999,Entire home/apt,171,1,39,2023-12-14,2.39,16,170,28,
